ID,RT1,RMT11,N19461,MWA2,MWA1,MW1,MRG3,MR3,M9730,M6946,M6945,M5294,M3183,M3179,M3174,M24905,M24207,M24203,M22785,M22784,M22782,M11666,M11665,M10973,M03541,JM99,JM97,JM96,JM95,JM93,JM92,JM89,JM88,JM86,JM47,JM4432,JM3944,JM37,JM2935,JM24,JM21536,JM21530,JM21357,JM21271,JM21269,JM21268,JM210,JM20761,JM200,JM19758,JM19756,JM19751,JM19750,JM19749,JM19746,JM1913,JM1912,JM187,JM18590,JM170,JM168,JM167,JM166,JM165,JM163,JM1601,JM1598,JM1597,JM1596,JM158,JM157,JM156,JM155,JM15445,JM154,JM152,JM151,JM15026,JM15025,JM149,JM146,JM145,JM14452,JM14448,JM14417,JM14415,JM1420,JM134,JM11445,JM108,JM100,J7727,J5030,J3810,J3716,J20265,J17410,J17406,J17403,J17401,J17400,J16543,J16535,J16458,J16158,J15888,J15870,J13244,J11443,J11098,J10471,G41,G34,G27,G23,G13,EA2,CM952,CM933,CM862,CM861,CM860,CM675,CM674,CM6565,CM6540,CM6539,CM6523,CM3877,CM3795,CM3793,JM1600,JM153,JM14447,J17407,J13235,CM3663,CM3662,CM3661,CM3660,CM3652,CM3651,CM3644,CM3643,CM3642,CM3543,CM3542,CM2991,CM2988,CM2980,CM2822,CM2794,CM2748,CM21,CM16495,CM15246,CM12786,CM12785,CM11764,CM10563,CM10562,CM10561,CG1,CDT8,BSW14,CM16483,JM188,CM3713,JM205,CM6541,JM2205,J17402,JM91,M10967,M29961,MRG4,JM213
Y SUR Nasal left (9) 5,-9.090401459,-8.082460785,-5.652859497,-8.098802185,-8.016124725,-8.448521423,-7.193202972,-7.056889343,-12.7064827,-12.96306305,-13.67641602,-18.83185425,-12.50733109,-19.37878723,-18.68370514,-12.72714462,-5.948441696,-9.491780853,-14.42812195,-14.16077881,-15.36569366,-17.56675568,-18.35062561,-18.81895752,-9.065427399,-8.659134674,-5.369227219,-5.170353317,-5.755668259,-6.353025436,-6.488298798,-8.143458557,-15.57572784,-5.746318054,-5.598584747,-8.308638,-8.348043823,-6.459880066,-8.914764404,-8.598573303,-8.461212921,-9.022834015,-8.047065735,-7.666735077,-7.989302063,-9.230174255,-6.078274155,-8.254164124,-6.27241478,-7.206713867,-8.175566864,-11.69412689,-6.816400146,-8.477274323,-10.59123459,-8.471377563,-5.790472031,-5.145895004,-8.904360962,-5.397500992,-6.232513046,-4.888653946,-5.30623703,-5.399942017,-18.02155457,-8.04153595,-10.74993896,-9.502832794,-5.499663544,-5.718973923,-5.657954025,-6.162226868,-4.810315704,-7.427258301,-7.69094162,-5.364770126,-8.198209381,-8.034884644,-6.194156265,-5.785575867,-8.689627838,-8.336763763,-8.362667847,-8.794896698,-4.981148529,-5.679306412,-5.854428864,-5.729327774,-8.751548004,-6.021545792,-8.612876129,-8.896998596,-8.569902039,-8.021583557,-7.669616699,-6.280572128,-8.760643005,-8.954486847,-5.311934662,-5.689786911,-7.136062622,-5.776753616,-5.110961151,-5.236465454,-8.643222809,-5.765412521,-5.769695663,-4.624860764,-8.712841797,-6.004345703,-7.828109741,-8.225959015,-7.611572266,-7.195207214,-7.737315369,-7.81489563,-7.243282318,-8.759902191,-8.483615875,-7.625185394,-6.402064514,-5.441231918,-5.988256073,-5.887136841,-8.084342957,-6.474100494,-7.925102234,-9.147241974,-9.45386734,-5.242419052,-12.32766113,-9.98296051,-5.572024536,-8.488761902,-17.35061035,-17.01193848,-8.425077057,-8.880713654,-6.408248901,-5.995601654,-8.385365295,-8.062795258,-6.029032516,-6.672528839,-6.34711113,-9.929077911,-7.128926086,-6.32140007,-6.798057556,-7.622805023,-7.495671844,-8.921806335,-9.166202545,-5.747275162,-5.025734711,-10.36224976,-9.996233368,-10.48947449,-8.385813904,-5.439976883,-5.147640228,-5.633923721,-7.621157837,-8.656632233,-8.959912109,-8.483110046,-10.28248978,-7.65586319,-5.185811615,-8.752883148,-7.41336441,-8.263452911,-5.271603394,-16.86246796,-15.20085907,-8.278225708,-5.115484619
Z SUR Nasal left (9) 5,-20.4629364,-20.52635193,-24.94402161,-20.57247009,-21.64709167,-20.74439697,-22.51007996,-22.63193512,-4.501747513,-5.188256454,-3.149627113,1.914835167,-6.181487656,1.93520565,1.666599083,-1.186543941,-22.9341095,-13.48275452,-3.871930313,-3.834228516,-2.939733315,1.266779041,2.108067322,2.460991096,-13.36723022,-20.76787415,-26.44974976,-26.45161438,-25.34289703,-25.55582733,-24.98388062,-21.44949951,-10.08906097,-24.72039337,-25.37252197,-20.0701416,-21.14356232,-19.08483734,-11.25241013,-20.96238556,-20.12481842,-26.03147278,-20.44054871,-21.44769592,-21.6160553,-20.82564392,-24.67490692,-21.0897522,-24.06243896,-21.35480957,-21.56125031,-7.701772308,-17.77294312,-21.6147049,-22.03574219,-20.76430817,-25.61922302,-25.15290833,-20.00541382,-25.95522766,-25.10257263,-26.36412659,-25.89422302,-26.73162231,-3.903150558,-21.24620209,-8.858715057,-9.877404785,-26.21502991,-24.97261963,-25.65123596,-24.45163116,-27.06220093,-21.556604,-21.889151,-21.81500092,-21.11824799,-20.9888382,-22.74373322,-25.70411682,-20.50829163,-20.73499756,-21.04069672,-21.08903961,-26.92818298,-25.48085785,-24.43666382,-25.3434021,-19.48394775,-25.66493835,-21.03571777,-20.05037994,-21.21912231,-21.20988159,-21.22764435,-25.64487305,-19.44883575,-20.02029114,-25.25998383,-24.52541656,-22.25111389,-25.16170807,-26.01916504,-21.32910461,-20.39054565,-24.73108215,-25.98908081,-25.79321594,-19.22036133,-24.67766418,-19.49385223,-20.68247833,-21.74426117,-21.34050446,-21.22654266,-21.59542084,-22.23271179,-11.90151901,-12.61373444,-12.34628143,-20.55332642,-21.94632721,-22.00818787,-22.22757416,-13.36371765,-21.2236969,-13.86247559,-11.67143402,-11.74902878,-19.46265869,-11.67294083,-18.52920532,-26.20360413,-22.19224548,-25.11111298,-24.75222168,-12.56097488,-12.16608505,-20.49003906,-8.18476181,-13.21266022,-12.87007751,-20.77285309,-20.35499573,-21.41983337,-13.01257935,-21.1723114,-23.25541229,-22.07550201,-21.00150604,-22.06166534,-11.32638092,-11.1737114,-21.1833313,-21.67836914,-6.76350174,-12.69031448,-12.34314804,-12.34890137,-22.84859924,-22.63339996,-22.37693329,-21.76035919,-20.77503815,-20.55210266,-11.95190964,-8.194031525,-21.47835846,-25.42588959,-11.96420059,-21.94237976,-20.51253815,-25.87607422,-0.932372665,-3.233507538,-21.21215973,-26.64157104
X SUR Nasal left (9) 4,15.12088776,14.57367706,12.78168182,12.63773499,12.62435226,14.37269592,12.80299072,15.02556458,-4.988063049,-5.417879868,-3.241207886,-6.208711243,-5.421045303,-6.451326752,-6.506521606,-6.877084351,-3.095656204,-8.383634949,-6.251161575,-5.526997757,-4.968957138,-7.842108154,-6.622476959,-7.783249664,-8.427074432,14.15022583,6.729118347,4.982459641,8.329238892,6.890544891,5.90699234,-2.882196808,-7.830165863,6.9570961,6.771627045,13.47228851,16.23078766,-8.076808167,-10.40462646,-3.532578659,13.12494049,13.08800201,15.16116638,14.50969391,15.01529694,14.76233521,7.631653595,12.03655777,5.916913986,15.11726532,14.13083038,-4.272934341,12.73568954,13.3578949,16.01277008,-5.005957031,6.817494202,9.137702942,14.31625671,6.588000488,5.677689743,7.181296539,7.331097412,5.743422318,-4.789966202,14.93631439,-11.87502747,9.227140808,5.927415848,5.370458984,6.618826294,7.016960907,8.164253235,14.90507965,-5.103633118,-7.218599701,-3.105646896,14.52979431,13.78962097,8.198616028,14.35506439,-3.180603409,15.93798981,16.44309692,6.974811554,6.186026764,6.542656708,6.194616699,-2.568847275,7.381243134,-2.820373154,13.49249725,12.58003922,15.26150055,14.7239502,7.65200882,-1.767524529,13.88965607,6.596014404,7.243949127,16.55250244,5.938697815,7.719907379,-6.504628754,13.89739075,5.625335312,5.61070137,6.060925293,-2.100508881,7.500964355,-9.284815979,13.21078644,13.55273438,14.61533813,12.82746735,13.31058807,12.36706543,7.750498962,-9.718584442,-12.1249588,-4.164438248,-2.696673965,-2.897697449,-2.959994698,-10.07692032,-2.461091042,-11.06429062,7.573210144,-8.96627121,-6.139259338,9.698278046,-2.599881172,5.47943306,15.78825226,4.144283295,-2.913042259,5.225819397,-9.959275818,-3.860929871,6.914624023,-11.71602783,-9.947421265,-3.019366837,-0.477081347,-2.783794403,-12.13208923,-3.360824585,-1.902912521,-3.334780121,-2.49855175,-1.501887703,5.709006119,7.287004089,-2.545343018,-3.70683136,10.20356979,6.32599678,-8.521533203,-10.36809006,-3.689056396,-3.250419617,-4.413072205,14.50708923,14.93605804,13.52263031,3.566864777,-9.205570221,-2.52986393,6.114843369,-11.38805161,14.07236328,13.86178284,7.658744812,-12.51178665,-4.462606049,14.36455994,6.061933517
Y SUR Nasal left (9) 4,-8.868409729,-7.832798767,-5.420837021,-7.931019592,-7.699958038,-8.221511078,-6.888396454,-6.701467896,-13.17293549,-13.47388763,-14.10621185,-19.40429993,-12.9158905,-19.87827454,-19.21964874,-13.08926086,-5.328291321,-9.402268982,-14.92274475,-14.63673706,-15.85351715,-18.03555908,-18.78924103,-19.28524933,-8.863731384,-8.405698395,-4.682545853,-4.441664124,-4.978290939,-5.708164597,-5.682595825,-7.477067566,-15.94986725,-5.06904068,-4.880776596,-8.031293488,-8.08675766,-6.011598206,-8.767966461,-7.814381409,-8.222631073,-8.678427887,-7.729885101,-7.447889709,-7.566667938,-8.970121002,-5.566752243,-7.968846893,-5.607418823,-6.951036072,-7.852311707,-11.69791489,-6.411174011,-8.202900696,-10.3441391,-7.750247192,-5.089391708,-4.434162521,-8.665101624,-4.638302994,-5.639318466,-4.086156082,-4.557626343,-4.65969429,-18.33136902,-7.730620575,-10.66232758,-9.524239349,-4.817332458,-5.053603745,-4.98708992,-5.505398941,-4.051502991,-7.120583344,-7.069417572,-4.997887421,-7.50810318,-7.767376709,-6.047044373,-5.112378693,-8.411494446,-7.699027252,-8.016055298,-8.493907166,-4.227677536,-4.966770935,-5.137290192,-4.922057343,-8.057715607,-5.187291336,-7.952096558,-8.661844635,-8.315805054,-7.737201691,-7.401652527,-5.586790848,-8.078575134,-8.716270447,-4.576144028,-4.988234711,-6.745211792,-4.780794144,-4.391955948,-4.66468277,-8.317814636,-5.210191727,-4.901488495,-4.007040405,-7.864385986,-5.360422516,-7.443942261,-7.987017059,-7.323901367,-6.903084564,-7.474651337,-7.514521027,-7.022123718,-8.411494446,-8.296755219,-7.492105865,-5.737292862,-4.69222908,-5.371300888,-5.227731705,-7.891520691,-5.872689056,-7.725165558,-9.013736725,-9.308127594,-4.656445694,-12.46703339,-9.257286072,-4.808388138,-8.013071442,-17.27301636,-16.34503479,-8.089772797,-8.683162689,-5.679716492,-5.990045166,-8.147608185,-7.853344727,-5.378527832,-6.01828804,-5.765483475,-9.980963898,-6.403864288,-5.730482483,-6.009955978,-6.969673157,-6.808508301,-8.615557861,-8.951396942,-5.086323547,-4.476422882,-10.9372139,-9.724512482,-10.3919899,-8.254873657,-4.864971542,-4.427576065,-4.9649189,-7.34658432,-8.442196655,-8.77594223,-8.246541595,-10.27903595,-7.126676178,-4.443012619,-8.560267639,-7.098721313,-8.005509949,-4.514472961,-17.3803299,-15.63324738,-8.0559021,-4.395439148
Z SUR Nasal left (9) 4,-20.47566376,-20.36861115,-24.90863953,-20.55133057,-21.67796021,-20.80350037,-22.60393524,-22.74594269,-3.577777481,-4.179805756,-2.217539406,2.990139961,-5.319639969,2.87085743,2.76008873,-0.43576498,-23.34459076,-13.35521698,-2.910908318,-2.929535866,-1.972654152,2.175942802,2.98613739,3.385470581,-13.08145447,-20.8194809,-27.27019348,-27.20089722,-26.04508362,-26.26375427,-25.78777161,-22.20683594,-9.10975647,-25.40810547,-26.13304138,-20.02178345,-21.11184387,-19.87779541,-11.44420166,-21.66406708,-20.16894379,-26.16045532,-20.31717529,-21.4547821,-21.63188934,-20.78085175,-25.22455139,-21.28181,-24.75947876,-21.44718323,-21.60787964,-7.738626862,-17.89462433,-21.71296844,-21.81620331,-21.53348389,-26.42073975,-25.90075073,-19.95263062,-26.69802551,-25.83978577,-27.18818054,-26.64287109,-27.51156006,-2.825993538,-21.22108917,-9.070539093,-9.962510681,-27.03109436,-25.63327942,-26.34605408,-25.11084442,-27.89643555,-21.55026703,-22.46201172,-22.60885925,-21.78381195,-20.87728729,-22.64881439,-26.40189209,-20.41414337,-21.4416687,-21.06108398,-21.08555756,-27.71405945,-26.22089233,-25.1515625,-26.18068848,-20.22336578,-26.55784607,-21.79875031,-19.99944153,-21.37175293,-21.09773712,-21.11440582,-26.41916199,-20.28376007,-20.04146271,-26.11280823,-25.24694824,-22.34136505,-26.15596924,-26.78334351,-22.52392273,-20.34298401,-25.35019684,-26.89099426,-26.40414124,-20.08072662,-25.42600098,-20.34251709,-20.70439453,-21.8248291,-21.37474823,-21.26150513,-21.62079773,-22.22714081,-11.78822556,-12.37101746,-12.1455719,-21.01708069,-22.45835419,-22.43869934,-22.72395782,-13.18411102,-21.7245575,-13.71197205,-11.5788063,-11.41804428,-20.34911194,-10.86308441,-19.39346771,-26.9034729,-22.33623505,-24.8401001,-25.51007996,-12.40182648,-11.94771042,-21.03821106,-7.963552856,-13.04989319,-12.73314438,-21.24911194,-20.88970337,-21.98900146,-12.68756714,-21.81328583,-23.70305634,-22.6135498,-21.46529846,-22.60845795,-11.25214386,-11.0428009,-21.64657898,-21.99150696,-6.20345726,-12.72532654,-12.16355362,-12.18104782,-23.29762115,-23.16609802,-22.85603638,-21.79803619,-20.73289642,-20.48047333,-11.81526337,-8.275509644,-21.94933014,-26.15562744,-11.85614929,-22.03550873,-20.52716675,-26.60626221,-0.047887105,-2.283571243,-21.17759094,-27.35744324
X SUR Nasal left (9) 3,16.45531464,15.52248993,14.17069092,13.88132172,13.91120148,15.62190552,13.98811951,16.29555969,-5.004211426,-5.444742584,-3.166423988,-6.306226349,-5.555493546,-6.486482239,-6.621186829,-7.021360016,-3.956188583,-9.538467407,-6.33329277,-5.650700378,-4.988734436,-8.020429993,-6.689602661,-7.845588684,-9.71397934,15.4193573,6.491910553,4.742916489,8.158924103,6.597602081,5.737284088,-3.013274765,-7.717572784,6.774108887,6.595485687,14.51685181,17.51895294,-7.863985443,-11.83321075,-3.535487366,14.54609985,14.40054016,16.31891937,15.86392059,16.13547821,15.97832947,7.37363205,13.48079071,5.847969055,16.21903229,15.37485962,-5.673810959,13.80592041,14.4733963,17.46304932,-5.220098114,6.691368866,9.092797852,15.64469299,6.289926147,5.58408165,6.951429749,7.185803223,5.50834465,-4.56268692,16.25092621,-13.27335968,10.57287216,5.766719055,5.071156693,6.344503021,6.774131775,8.041049194,15.71920166,-5.129120636,-6.992327118,-3.222256851,15.86527252,15.13315887,8.046794891,15.63285675,-3.301721191,17.17330933,17.71577911,6.777424622,5.920830917,6.204827118,6.001990509,-2.666754723,7.171899414,-3.017064476,14.92493744,13.98882294,16.72597656,15.91633606,7.433640289,-1.920466042,15.08782043,6.464903259,7.050281525,17.36773529,5.697708511,7.409360504,-6.141945267,14.95278778,5.287068558,5.316944885,5.79168663,-2.170375443,7.132177734,-9.108948517,14.47456512,14.80620117,15.84051361,14.11601715,14.49070892,13.49399872,9.119621277,-11.00645523,-13.28434753,-5.237505722,-3.700005722,-3.677981949,-3.649058914,-11.12697525,-3.590420151,-12.34159241,8.721238708,-9.963661957,-6.611287689,10.64365158,-2.663014412,5.28503418,16.93498383,5.098204422,-2.767054749,6.538830566,-11.29535065,-5.054327774,8.420528412,-13.04517975,-11.23548737,-3.953952408,-1.406079865,-3.51641922,-13.45639343,-4.541633987,-3.063819313,-4.361037827,-3.471070099,-2.480926704,6.898904419,8.640956879,-3.594197083,-4.704351044,11.32499695,7.541551208,-9.48110199,-11.66431427,-4.737382126,-4.173614502,-5.457837677,15.76101227,16.18661041,15.02981873,4.73314476,-10.44896164,-3.652646255,5.842344284,-12.70834732,15.26828156,15.0894455,7.52195282,-12.61500854,-4.568874741,15.80875854,5.78192749
Y SUR Nasal left (9) 3,-8.537240601,-7.51456604,-4.965512085,-7.606801605,-7.303323364,-7.885934448,-6.501902008,-6.144522476,-13.70281982,-14.06828156,-14.4933197,-19.98691864,-13.44548492,-20.54642487,-19.75801086,-13.64660034,-4.620759201,-9.236112213,-15.28253784,-15.15028687,-16.44898224,-18.45494232,-19.29343109,-19.83582611,-8.564498138,-8.018211365,-3.915694809,-3.601831055,-4.108999634,-4.900975037,-4.744394684,-6.572994995,-16.37256165,-4.235248566,-4.015320587,-7.677609253,-7.660296631,-5.508462524,-8.605111694,-7.007351685,-7.756948853,-8.177746582,-7.353690338,-7.043465424,-7.14821701,-8.662142181,-4.675554276,-7.551299286,-4.902270889,-6.573766327,-7.449582672,-11.77465439,-5.977165985,-7.854718781,-9.961225891,-6.979472351,-4.187938309,-3.766479492,-8.270819092,-3.860654831,-4.782296371,-3.226734924,-3.673807907,-3.858670807,-18.63045044,-7.300351715,-10.57421722,-9.648005676,-3.955104446,-4.24429512,-4.193976974,-4.660447693,-3.134909248,-6.714884186,-6.169845581,-4.53989563,-6.846326447,-7.374973297,-5.741453171,-4.27121048,-7.909096527,-6.710207367,-7.48978653,-8.043427277,-3.228525162,-4.017305374,-4.235763168,-4.104238129,-7.309947205,-4.299878311,-7.065034485,-8.314206696,-7.928562927,-7.245816803,-7.034944153,-4.537091827,-7.281409454,-8.408209991,-3.803255844,-4.153934097,-6.37015152,-3.971704102,-3.636689758,-4.132312012,-7.963399506,-4.19451561,-4.04784584,-3.249509048,-7.188846588,-4.455516434,-6.954151154,-7.629567719,-6.909889221,-6.46925354,-7.054698944,-7.163402557,-6.71926651,-7.849281311,-8.052462006,-7.313963318,-4.998935699,-3.835078812,-4.701570129,-4.645310211,-7.775169373,-5.053223801,-7.556071472,-8.778894806,-9.116571808,-3.95034523,-12.56707001,-8.349166107,-3.994320679,-7.576041412,-17.17131958,-15.58944702,-7.656912994,-8.41678772,-4.736534882,-5.977353668,-7.788522339,-7.573206329,-4.590950012,-5.242697906,-5.018703461,-10.07528152,-5.503797531,-4.971791458,-5.215623093,-6.225616455,-5.982350922,-8.22763443,-8.58428421,-4.267932892,-3.634461212,-11.91672134,-9.321369171,-10.23817368,-8.004434967,-4.199443817,-3.767876053,-4.077066422,-6.927910614,-8.040407562,-8.503469849,-7.889372253,-10.22258453,-6.373364258,-3.548538589,-8.251948547,-6.63069458,-7.651057434,-3.863366699,-18.01333618,-16.1948761,-7.705499268,-3.478987122
Z SUR Nasal left (9) 3,-20.51169739,-20.27187958,-24.84042969,-20.48861847,-21.71755981,-20.82818451,-22.66079407,-22.91747742,-2.517584991,-2.905066299,-1.206670666,4.209482956,-4.144954681,4.223295975,3.831177902,0.732645512,-23.75731964,-13.1189621,-2.067504883,-2.013719368,-0.824785137,3.137246704,4.062918472,4.611970139,-12.73254166,-20.88209991,-28.06867065,-28.06335754,-26.85486145,-27.16466064,-26.71123962,-23.13399048,-7.905311584,-26.18548889,-26.95653381,-19.96587677,-21.1038681,-20.86461487,-11.72884674,-22.33022461,-20.18417206,-26.38683167,-20.20619659,-21.58172455,-21.65638428,-20.76698151,-26.17531738,-21.49641876,-25.45235138,-21.59670868,-21.70923615,-7.860667419,-18.20537567,-21.87618561,-21.57423248,-22.40226288,-27.34200134,-26.55744324,-19.91545868,-27.55983887,-26.74591064,-27.97073059,-27.46356201,-28.32293701,-1.463708687,-21.15914307,-9.339961243,-10.11207809,-27.98207397,-26.34928894,-27.20458069,-25.96579285,-28.764328,-21.70740051,-23.28467712,-23.55130615,-22.3888382,-20.73967133,-22.43428955,-27.19173889,-20.33271942,-22.48105011,-21.12079468,-21.1217453,-28.65133057,-27.15335693,-25.94516907,-26.91933899,-21.04227905,-27.44271545,-22.65743866,-19.95055237,-21.61842041,-20.99813232,-21.05548859,-27.52893677,-21.13983307,-20.08144684,-26.93391418,-26.07373352,-22.49332123,-26.98448792,-27.57114258,-23.57160339,-20.25175476,-26.41746521,-27.71700439,-27.07506409,-20.72749176,-26.36548767,-21.29246979,-20.74165649,-21.84040375,-21.35497742,-21.33950348,-21.6105484,-22.25970154,-11.65220718,-12.03855286,-11.83162308,-21.38283997,-22.96505432,-22.88450012,-23.07787781,-12.85028992,-22.36214294,-13.47139587,-11.47132416,-11.09412231,-21.43045044,-10.02261887,-20.41278229,-27.61279602,-22.45253448,-24.5970932,-26.33587036,-12.27256317,-11.6013176,-21.4938858,-7.768354034,-12.81802979,-12.49187317,-21.72363434,-21.42637634,-22.71004791,-12.27587891,-22.40846863,-24.24099579,-23.14908142,-21.99286804,-23.21809845,-11.15698547,-10.83314896,-22.21035004,-22.46990204,-5.321215439,-12.83133698,-11.92107315,-11.82693481,-23.75390167,-23.56285553,-23.39197998,-21.85310822,-20.66012878,-20.42739716,-11.58963699,-8.449195099,-22.51466217,-26.97325134,-11.69343796,-22.20630341,-20.60616608,-27.24405823,1.132511425,-0.997830105,-21.09820557,-28.17680054
X SUR Nasal left (9) 2,17.85633545,16.66743774,15.74135437,15.21271362,15.24302826,16.99160461,15.25793304,17.75335388,-5.114027786,-5.629488754,-3.19077816,-6.513236237,-5.835650635,-6.690177917,-6.810836792,-7.282496643,-4.830185699,-10.78693924,-6.524087524,-5.835634995,-5.095930862,-8.284114075,-6.849545288,-7.975270081,-10.99990616,16.87621765,6.356632233,4.611892319,8.085948944,6.390434265,5.65334053,-3.068485451,-7.728668976,6.667808533,6.498731995,15.64209137,18.91603699,-7.693125916,-13.35357056,-3.410493851,16.10240479,15.8238266,17.4748291,17.37143402,17.31341553,17.25640717,7.156341553,15.00054779,5.839819336,17.43411865,16.60742645,-7.299808502,14.99241638,15.81492462,19.1681839,-5.302238083,6.619193268,9.120838165,17.13438568,6.058190155,5.575550842,6.808804321,7.147237396,5.342435837,-4.436903,17.81075897,-14.96605682,12.24994736,5.695295715,4.838302994,6.153807068,6.588265991,8.021975708,16.70449066,-5.066760635,-6.779875946,-3.253453827,17.33940887,16.68641357,7.970877075,17.17915955,-3.331686401,18.63522949,19.21077423,6.662136078,5.700011826,6.032448196,5.865871048,-2.672128487,7.063158417,-3.114250374,16.50639191,15.57187958,18.29973907,17.22852173,7.330788422,-1.958382607,16.45478516,6.413314819,6.963539886,18.2982254,5.544457245,7.218886566,-5.847101212,16.13114319,5.063080597,5.100486374,5.60645256,-2.118314743,6.839243317,-9.067060089,15.88301697,16.18935394,17.22961426,15.53954468,15.66985168,14.68440247,10.61019745,-12.32118073,-14.45623779,-6.267211533,-4.669691849,-4.390452194,-4.305128479,-12.24281921,-4.763244629,-13.72420502,9.929279327,-11.0355896,-7.161779022,11.49236145,-2.600062752,5.162096024,18.23608398,6.172690964,-2.40245018,7.952950287,-12.67382126,-6.187453079,10.02036285,-14.40619812,-12.48084106,-4.801984787,-2.315637589,-4.235601425,-14.76482391,-5.678145599,-4.26796875,-5.36815834,-4.403546143,-3.469849777,8.119647217,10.1599823,-4.591700745,-5.731258774,12.70768661,8.915843964,-10.69537125,-13.00820465,-5.637069702,-5.000518799,-6.483857727,17.19951324,17.77868805,16.82774353,5.949355698,-11.88190536,-4.80450325,5.701452255,-14.07188263,16.71023407,16.5987854,7.4929245,-12.82703247,-4.792352295,17.36755524,5.62325592
Y SUR Nasal left (9) 2,-8.237844849,-7.162454224,-4.419531631,-7.186587524,-6.897840881,-7.550813293,-6.111852646,-5.570959854,-14.19428253,-14.58804321,-14.88217621,-20.57138977,-13.94815521,-21.26498413,-20.28037109,-14.22462921,-3.818185425,-8.998073578,-15.64778748,-15.53951111,-17.04107971,-18.90946045,-19.80190277,-20.32818146,-8.234404755,-7.559285736,-2.955845642,-2.553708839,-3.101230621,-3.809138489,-3.69045105,-5.418138885,-16.84486694,-3.17116394,-2.945278931,-7.279954529,-7.279527283,-5.008653259,-8.518571472,-6.059573364,-7.216661835,-7.545049286,-7.021382904,-6.611834717,-6.748589325,-8.395852661,-3.512390518,-7.054724121,-4.030177689,-6.124530029,-7.055906677,-11.78595123,-5.385244751,-7.45455246,-9.477854919,-6.077416611,-3.089657211,-2.932836533,-7.850283051,-2.890858078,-3.687604141,-2.263511658,-2.632118607,-2.913412476,-18.99257965,-6.789715576,-10.63441925,-9.654100037,-2.948574448,-3.214359665,-3.139619827,-3.576856232,-1.959988403,-6.31739769,-5.013745117,-4.061948013,-6.095648575,-6.8957901,-5.474121857,-3.22374382,-7.358639526,-5.437732697,-6.955036163,-7.586123657,-2.071230316,-2.957234573,-3.197268295,-3.221506882,-6.456712341,-3.276292801,-6.000880051,-7.910586548,-7.427321625,-6.730226898,-6.738226318,-3.220094681,-6.344433212,-8.05687561,-2.870936012,-3.089998627,-5.974083328,-3.105133057,-2.729591942,-3.610807419,-7.595428467,-2.839960289,-3.074758911,-2.30206852,-6.495026398,-3.353184891,-6.460498047,-7.196445465,-6.491651154,-5.97607193,-6.597267914,-6.843878174,-6.407121277,-7.274230957,-7.724711609,-7.028357697,-4.137670898,-2.908555984,-3.96723938,-3.971714401,-7.536732483,-3.950542831,-7.305625916,-8.569037628,-8.838715363,-3.343922806,-12.65440445,-7.315744781,-3.001488876,-7.152937317,-17.12443237,-14.83640137,-7.230644226,-8.067471313,-3.740407944,-5.94008522,-7.36007309,-7.18035965,-3.740014267,-4.369906998,-4.103632355,-10.02206497,-4.46725769,-4.018301392,-4.296850967,-5.345271683,-5.029969025,-7.845625305,-8.132228088,-3.329081726,-2.68132,-13.09263,-8.869102478,-9.945387268,-7.650547791,-3.45113678,-3.029243279,-3.103597832,-6.399812317,-7.563404846,-8.140807343,-7.51401062,-10.2844429,-5.409421158,-2.568999863,-7.900632477,-6.229261017,-7.153171539,-2.999363136,-18.57899628,-16.72754059,-7.375515747,-2.343916893
